Source,Target,Score
7pbd_B,1avn_A,0.101167
7pbd_B,1ike_A,0.125
7pbd_B,1jqd_A,0.10139900000000002
7pbd_B,1jqd_B,0.09722200000000003
7pbd_B,1kar_A,0.11044799999999999
7pbd_B,1kar_B,0.11044799999999999
7pbd_B,1np1_A,0.14130399999999999
7pbd_B,1np1_B,0.14130399999999999
7pbd_B,1qft_A,0.125714
7pbd_B,1qft_B,0.13017800000000002
7pbd_B,1qfv_A,0.125714
7pbd_B,1qfv_B,0.13017800000000002
7pbd_B,1u18_A,0.14130399999999999
7pbd_B,1u18_B,0.14130399999999999
7pbd_B,2qeb_A,0.11724100000000004
7pbd_B,2qeb_B,0.11724100000000004
7pbd_B,2x45_A,0.11805600000000005
7pbd_B,2x45_B,0.11805600000000005
7pbd_B,2x45_C,0.11805600000000005
7pbd_B,3bu1_A,0.11111099999999996
7pbd_B,3g7x_A,0.12865499999999996
7pbd_B,3g7x_B,0.12941199999999997
7pbd_B,3rxh_A,0.10762300000000002
7pbd_B,4xmf_A,0.11412999999999995
7pbd_B,5rus_A,0.14371299999999998
7pbd_B,6dyn_A,0.126761
7pbd_B,6fu4_A,0.10274000000000005
7pbd_B,6fu4_B,0.10453000000000001
7pbd_B,6fu4_C,0.10309299999999999
7pbd_B,6fu4_D,0.10489499999999996
7pbd_B,6qfa_A,0.978979
7pbd_B,6qfa_B,0.978979
7pbd_B,6qfa_C,0.978979
7pbd_B,6qfa_D,0.978979
7pbd_B,6qfa_E,0.978979
7pbd_B,7a5v_A,0.976048
7pbd_B,7dfl_R,0.10181799999999996
7pbd_C,1avn_A,0.10894899999999996
7pbd_C,1ike_A,0.13043499999999997
7pbd_C,1jqd_A,0.10839200000000004
7pbd_C,1jqd_B,0.09722200000000003
7pbd_C,1kar_A,0.11212100000000003
7pbd_C,1kar_B,0.11212100000000003
7pbd_C,1np1_A,0.14130399999999999
7pbd_C,1np1_B,0.14130399999999999
7pbd_C,1qft_A,0.125714
7pbd_C,1qft_B,0.13017800000000002
7pbd_C,1qfv_A,0.125714
7pbd_C,1qfv_B,0.13017800000000002
7pbd_C,1u18_A,0.14130399999999999
7pbd_C,1u18_B,0.14130399999999999
7pbd_C,2qeb_A,0.11724100000000004
7pbd_C,2qeb_B,0.11724100000000004
7pbd_C,2x45_A,0.10416700000000001
7pbd_C,2x45_B,0.10416700000000001
7pbd_C,2x45_C,0.10416700000000001
7pbd_C,3bu1_A,0.11805600000000005
7pbd_C,3g7x_A,0.12865499999999996
7pbd_C,3g7x_B,0.12941199999999997
7pbd_C,3rxh_A,0.10313899999999998
7pbd_C,4xmf_A,0.11956500000000003
7pbd_C,5rus_A,0.14371299999999998
7pbd_C,6dyn_A,0.126761
7pbd_C,6fu4_A,0.10274000000000005
7pbd_C,6fu4_B,0.10453000000000001
7pbd_C,6fu4_C,0.10309299999999999
7pbd_C,6fu4_D,0.10489499999999996
7pbd_C,6qfa_A,0.987879
7pbd_C,6qfa_B,0.987879
7pbd_C,6qfa_C,0.987879
7pbd_C,6qfa_D,0.987879
7pbd_C,6qfa_E,0.987879
7pbd_C,7a5v_A,0.987879
7pbd_C,7dfl_R,0.10545499999999997
7pbd_C,7pbd_B,0.990909
7pbz_C,1avn_A,0.10894899999999996
7pbz_C,1ike_A,0.13043499999999997
7pbz_C,1jqd_A,0.10839200000000004
7pbz_C,1jqd_B,0.09722200000000003
7pbz_C,1kar_A,0.11212100000000003
7pbz_C,1kar_B,0.11212100000000003
7pbz_C,1np1_A,0.14130399999999999
7pbz_C,1np1_B,0.14130399999999999
7pbz_C,1qft_A,0.125714
7pbz_C,1qft_B,0.13017800000000002
7pbz_C,1qfv_A,0.125714
7pbz_C,1qfv_B,0.13017800000000002
7pbz_C,1u18_A,0.14130399999999999
7pbz_C,1u18_B,0.14130399999999999
7pbz_C,2qeb_A,0.11724100000000004
7pbz_C,2qeb_B,0.11724100000000004
7pbz_C,2x45_A,0.10416700000000001
7pbz_C,2x45_B,0.10416700000000001
7pbz_C,2x45_C,0.10416700000000001
7pbz_C,3bu1_A,0.11805600000000005
7pbz_C,3g7x_A,0.12865499999999996
7pbz_C,3g7x_B,0.12941199999999997
7pbz_C,3rxh_A,0.10313899999999998
7pbz_C,4xmf_A,0.11956500000000003
7pbz_C,5rus_A,0.14371299999999998
7pbz_C,6dyn_A,0.126761
7pbz_C,6fu4_A,0.10274000000000005
7pbz_C,6fu4_B,0.10453000000000001
7pbz_C,6fu4_C,0.10309299999999999
7pbz_C,6fu4_D,0.10489499999999996
7pbz_C,6qfa_A,0.987879
7pbz_C,6qfa_B,0.987879
7pbz_C,6qfa_C,0.987879
7pbz_C,6qfa_D,0.987879
7pbz_C,6qfa_E,0.987879
7pbz_C,7a5v_A,0.987879
7pbz_C,7dfl_R,0.10545499999999997
7pbz_C,7pbd_B,0.990909
7pbz_C,7pbd_C,1.0
7pbz_D,1avn_A,0.10894899999999996
7pbz_D,1ike_A,0.13043499999999997
7pbz_D,1jqd_A,0.10839200000000004
7pbz_D,1jqd_B,0.09722200000000003
7pbz_D,1kar_A,0.11212100000000003
7pbz_D,1kar_B,0.11212100000000003
7pbz_D,1np1_A,0.14130399999999999
7pbz_D,1np1_B,0.14130399999999999
7pbz_D,1qft_A,0.125714
7pbz_D,1qft_B,0.13017800000000002
7pbz_D,1qfv_A,0.125714
7pbz_D,1qfv_B,0.13017800000000002
7pbz_D,1u18_A,0.14130399999999999
7pbz_D,1u18_B,0.14130399999999999
7pbz_D,2qeb_A,0.11724100000000004
7pbz_D,2qeb_B,0.11724100000000004
7pbz_D,2x45_A,0.10416700000000001
7pbz_D,2x45_B,0.10416700000000001
7pbz_D,2x45_C,0.10416700000000001
7pbz_D,3bu1_A,0.11805600000000005
7pbz_D,3g7x_A,0.12865499999999996
7pbz_D,3g7x_B,0.12941199999999997
7pbz_D,3rxh_A,0.10313899999999998
7pbz_D,4xmf_A,0.11956500000000003
7pbz_D,5rus_A,0.14371299999999998
7pbz_D,6dyn_A,0.126761
7pbz_D,6fu4_A,0.10274000000000005
7pbz_D,6fu4_B,0.10453000000000001
7pbz_D,6fu4_C,0.10309299999999999
7pbz_D,6fu4_D,0.10489499999999996
7pbz_D,6qfa_A,0.987879
7pbz_D,6qfa_B,0.987879
7pbz_D,6qfa_C,0.987879
7pbz_D,6qfa_D,0.987879
7pbz_D,6qfa_E,0.987879
7pbz_D,7a5v_A,0.987879
7pbz_D,7dfl_R,0.10545499999999997
7pbz_D,7pbd_B,0.990909
7pbz_D,7pbd_C,1.0
7pbz_D,7pbz_C,1.0
7pc0_C,1avn_A,0.10894899999999996
7pc0_C,1ike_A,0.13043499999999997
7pc0_C,1jqd_A,0.10839200000000004
7pc0_C,1jqd_B,0.09722200000000003
7pc0_C,1kar_A,0.11212100000000003
7pc0_C,1kar_B,0.11212100000000003
7pc0_C,1np1_A,0.14130399999999999
7pc0_C,1np1_B,0.14130399999999999
7pc0_C,1qft_A,0.125714
7pc0_C,1qft_B,0.13017800000000002
7pc0_C,1qfv_A,0.125714
7pc0_C,1qfv_B,0.13017800000000002
7pc0_C,1u18_A,0.14130399999999999
7pc0_C,1u18_B,0.14130399999999999
7pc0_C,2qeb_A,0.11724100000000004
7pc0_C,2qeb_B,0.11724100000000004
7pc0_C,2x45_A,0.10416700000000001
7pc0_C,2x45_B,0.10416700000000001
7pc0_C,2x45_C,0.10416700000000001
7pc0_C,3bu1_A,0.11805600000000005
7pc0_C,3g7x_A,0.12865499999999996
7pc0_C,3g7x_B,0.12941199999999997
7pc0_C,3rxh_A,0.10313899999999998
7pc0_C,4xmf_A,0.11956500000000003
7pc0_C,5rus_A,0.14371299999999998
7pc0_C,6dyn_A,0.126761
7pc0_C,6fu4_A,0.10274000000000005
7pc0_C,6fu4_B,0.10453000000000001
7pc0_C,6fu4_C,0.10309299999999999
7pc0_C,6fu4_D,0.10489499999999996
7pc0_C,6qfa_A,0.987879
7pc0_C,6qfa_B,0.987879
7pc0_C,6qfa_C,0.987879
7pc0_C,6qfa_D,0.987879
7pc0_C,6qfa_E,0.987879
7pc0_C,7a5v_A,0.987879
7pc0_C,7dfl_R,0.10545499999999997
7pc0_C,7pbd_B,0.990909
7pc0_C,7pbd_C,1.0
7pc0_C,7pbz_C,1.0
7pc0_C,7pbz_D,1.0
7pc0_D,1avn_A,0.10894899999999996
7pc0_D,1ike_A,0.13043499999999997
7pc0_D,1jqd_A,0.10839200000000004
7pc0_D,1jqd_B,0.09722200000000003
7pc0_D,1kar_A,0.11212100000000003
7pc0_D,1kar_B,0.11212100000000003
7pc0_D,1np1_A,0.14130399999999999
7pc0_D,1np1_B,0.14130399999999999
7pc0_D,1qft_A,0.125714
7pc0_D,1qft_B,0.13017800000000002
7pc0_D,1qfv_A,0.125714
7pc0_D,1qfv_B,0.13017800000000002
7pc0_D,1u18_A,0.14130399999999999
7pc0_D,1u18_B,0.14130399999999999
7pc0_D,2qeb_A,0.11724100000000004
7pc0_D,2qeb_B,0.11724100000000004
7pc0_D,2x45_A,0.10416700000000001
7pc0_D,2x45_B,0.10416700000000001
7pc0_D,2x45_C,0.10416700000000001
7pc0_D,3bu1_A,0.11805600000000005
7pc0_D,3g7x_A,0.12865499999999996
7pc0_D,3g7x_B,0.12941199999999997
7pc0_D,3rxh_A,0.10313899999999998
7pc0_D,4xmf_A,0.11956500000000003
7pc0_D,5rus_A,0.14371299999999998
7pc0_D,6dyn_A,0.126761
7pc0_D,6fu4_A,0.10274000000000005
7pc0_D,6fu4_B,0.10453000000000001
7pc0_D,6fu4_C,0.10309299999999999
7pc0_D,6fu4_D,0.10489499999999996
7pc0_D,6qfa_A,0.987879
7pc0_D,6qfa_B,0.987879
7pc0_D,6qfa_C,0.987879
7pc0_D,6qfa_D,0.987879
7pc0_D,6qfa_E,0.987879
7pc0_D,7a5v_A,0.987879
7pc0_D,7dfl_R,0.10545499999999997
7pc0_D,7pbd_B,0.990909
7pc0_D,7pbd_C,1.0
7pc0_D,7pbz_C,1.0
7pc0_D,7pbz_D,1.0
7pc0_D,7pc0_C,1.0
7qn7_B,1avn_A,0.10894899999999996
7qn7_B,1ike_A,0.125
7qn7_B,1jqd_A,0.09440599999999999
7qn7_B,1jqd_B,0.09722200000000003
7qn7_B,1kar_A,0.10703399999999996
7qn7_B,1kar_B,0.10703399999999996
7qn7_B,1np1_A,0.14130399999999999
7qn7_B,1np1_B,0.14130399999999999
7qn7_B,1qft_A,0.12
7qn7_B,1qft_B,0.13017800000000002
7qn7_B,1qfv_A,0.12
7qn7_B,1qfv_B,0.13017800000000002
7qn7_B,1u18_A,0.14130399999999999
7qn7_B,1u18_B,0.14130399999999999
7qn7_B,2qeb_A,0.11724100000000004
7qn7_B,2qeb_B,0.11724100000000004
7qn7_B,2x45_A,0.10416700000000001
7qn7_B,2x45_B,0.10416700000000001
7qn7_B,2x45_C,0.10416700000000001
7qn7_B,3bu1_A,0.11111099999999996
7qn7_B,3g7x_A,0.12865499999999996
7qn7_B,3g7x_B,0.12941199999999997
7qn7_B,3rxh_A,0.09865500000000005
7qn7_B,4xmf_A,0.10326100000000005
7qn7_B,5rus_A,0.14371299999999998
7qn7_B,6dyn_A,0.126761
7qn7_B,6fu4_A,0.10616400000000004
7qn7_B,6fu4_B,0.10801400000000005
7qn7_B,6fu4_C,0.10652899999999998
7qn7_B,6fu4_D,0.10839200000000004
7qn7_B,6qfa_A,0.984709
7qn7_B,6qfa_B,0.984709
7qn7_B,6qfa_C,0.984709
7qn7_B,6qfa_D,0.984709
7qn7_B,6qfa_E,0.984709
7qn7_B,7a5v_A,0.987768
7qn7_B,7dfl_R,0.10545499999999997
7qn7_B,7pbd_B,0.987768
7qn7_B,7pbd_C,0.987768
7qn7_B,7pbz_C,0.987768
7qn7_B,7pbz_D,0.987768
7qn7_B,7pc0_C,0.987768
7qn7_B,7pc0_D,0.987768
7qn7_C,1avn_A,0.10894899999999996
7qn7_C,1ike_A,0.125
7qn7_C,1jqd_A,0.09440599999999999
7qn7_C,1jqd_B,0.09722200000000003
7qn7_C,1kar_A,0.10703399999999996
7qn7_C,1kar_B,0.10703399999999996
7qn7_C,1np1_A,0.14130399999999999
7qn7_C,1np1_B,0.14130399999999999
7qn7_C,1qft_A,0.12
7qn7_C,1qft_B,0.13017800000000002
7qn7_C,1qfv_A,0.12
7qn7_C,1qfv_B,0.13017800000000002
7qn7_C,1u18_A,0.14130399999999999
7qn7_C,1u18_B,0.14130399999999999
7qn7_C,2qeb_A,0.11724100000000004
7qn7_C,2qeb_B,0.11724100000000004
7qn7_C,2x45_A,0.10416700000000001
7qn7_C,2x45_B,0.10416700000000001
7qn7_C,2x45_C,0.10416700000000001
7qn7_C,3bu1_A,0.11111099999999996
7qn7_C,3g7x_A,0.12865499999999996
7qn7_C,3g7x_B,0.12941199999999997
7qn7_C,3rxh_A,0.09865500000000005
7qn7_C,4xmf_A,0.10326100000000005
7qn7_C,5rus_A,0.14371299999999998
7qn7_C,6dyn_A,0.126761
7qn7_C,6fu4_A,0.10616400000000004
7qn7_C,6fu4_B,0.10801400000000005
7qn7_C,6fu4_C,0.10652899999999998
7qn7_C,6fu4_D,0.10839200000000004
7qn7_C,6qfa_A,0.984709
7qn7_C,6qfa_B,0.984709
7qn7_C,6qfa_C,0.984709
7qn7_C,6qfa_D,0.984709
7qn7_C,6qfa_E,0.984709
7qn7_C,7a5v_A,0.987768
7qn7_C,7dfl_R,0.10545499999999997
7qn7_C,7pbd_B,0.987768
7qn7_C,7pbd_C,0.987768
7qn7_C,7pbz_C,0.987768
7qn7_C,7pbz_D,0.987768
7qn7_C,7pc0_C,0.987768
7qn7_C,7pc0_D,0.987768
7qn7_C,7qn7_B,1.0
7qn7_D,1avn_A,0.10894899999999996
7qn7_D,1ike_A,0.125
7qn7_D,1jqd_A,0.09440599999999999
7qn7_D,1jqd_B,0.09722200000000003
7qn7_D,1kar_A,0.10703399999999996
7qn7_D,1kar_B,0.10703399999999996
7qn7_D,1np1_A,0.14130399999999999
7qn7_D,1np1_B,0.14130399999999999
7qn7_D,1qft_A,0.12
7qn7_D,1qft_B,0.13017800000000002
7qn7_D,1qfv_A,0.12
7qn7_D,1qfv_B,0.13017800000000002
7qn7_D,1u18_A,0.14130399999999999
7qn7_D,1u18_B,0.14130399999999999
7qn7_D,2qeb_A,0.11724100000000004
7qn7_D,2qeb_B,0.11724100000000004
7qn7_D,2x45_A,0.10416700000000001
7qn7_D,2x45_B,0.10416700000000001
7qn7_D,2x45_C,0.10416700000000001
7qn7_D,3bu1_A,0.11111099999999996
7qn7_D,3g7x_A,0.12865499999999996
7qn7_D,3g7x_B,0.12941199999999997
7qn7_D,3rxh_A,0.09865500000000005
7qn7_D,4xmf_A,0.10326100000000005
7qn7_D,5rus_A,0.14371299999999998
7qn7_D,6dyn_A,0.126761
7qn7_D,6fu4_A,0.10616400000000004
7qn7_D,6fu4_B,0.10801400000000005
7qn7_D,6fu4_C,0.10652899999999998
7qn7_D,6fu4_D,0.10839200000000004
7qn7_D,6qfa_A,0.984709
7qn7_D,6qfa_B,0.984709
7qn7_D,6qfa_C,0.984709
7qn7_D,6qfa_D,0.984709
7qn7_D,6qfa_E,0.984709
7qn7_D,7a5v_A,0.987768
7qn7_D,7dfl_R,0.10545499999999997
7qn7_D,7pbd_B,0.987768
7qn7_D,7pbd_C,0.987768
7qn7_D,7pbz_C,0.987768
7qn7_D,7pbz_D,0.987768
7qn7_D,7pc0_C,0.987768
7qn7_D,7pc0_D,0.987768
7qn7_D,7qn7_B,1.0
7qn7_D,7qn7_C,1.0
7qn8_A,1avn_A,0.10894899999999996
7qn8_A,1ike_A,0.125
7qn8_A,1jqd_A,0.09440599999999999
7qn8_A,1jqd_B,0.09722200000000003
7qn8_A,1kar_A,0.10703399999999996
7qn8_A,1kar_B,0.10703399999999996
7qn8_A,1np1_A,0.14130399999999999
7qn8_A,1np1_B,0.14130399999999999
7qn8_A,1qft_A,0.12
7qn8_A,1qft_B,0.13017800000000002
7qn8_A,1qfv_A,0.12
7qn8_A,1qfv_B,0.13017800000000002
7qn8_A,1u18_A,0.14130399999999999
7qn8_A,1u18_B,0.14130399999999999
7qn8_A,2qeb_A,0.11724100000000004
7qn8_A,2qeb_B,0.11724100000000004
7qn8_A,2x45_A,0.10416700000000001
7qn8_A,2x45_B,0.10416700000000001
7qn8_A,2x45_C,0.10416700000000001
7qn8_A,3bu1_A,0.11111099999999996
7qn8_A,3g7x_A,0.12865499999999996
7qn8_A,3g7x_B,0.12941199999999997
7qn8_A,3rxh_A,0.09865500000000005
7qn8_A,4xmf_A,0.10326100000000005
7qn8_A,5rus_A,0.14371299999999998
7qn8_A,6dyn_A,0.126761
7qn8_A,6fu4_A,0.10616400000000004
7qn8_A,6fu4_B,0.10801400000000005
7qn8_A,6fu4_C,0.10652899999999998
7qn8_A,6fu4_D,0.10839200000000004
7qn8_A,6qfa_A,0.984709
7qn8_A,6qfa_B,0.984709
7qn8_A,6qfa_C,0.984709
7qn8_A,6qfa_D,0.984709
7qn8_A,6qfa_E,0.984709
7qn8_A,7a5v_A,0.987768
7qn8_A,7dfl_R,0.10545499999999997
7qn8_A,7pbd_B,0.987768
7qn8_A,7pbd_C,0.987768
7qn8_A,7pbz_C,0.987768
7qn8_A,7pbz_D,0.987768
7qn8_A,7pc0_C,0.987768
7qn8_A,7pc0_D,0.987768
7qn8_A,7qn7_B,1.0
7qn8_A,7qn7_C,1.0
7qn8_A,7qn7_D,1.0
7qn8_B,1avn_A,0.10894899999999996
7qn8_B,1ike_A,0.125
7qn8_B,1jqd_A,0.09440599999999999
7qn8_B,1jqd_B,0.09722200000000003
7qn8_B,1kar_A,0.10703399999999996
7qn8_B,1kar_B,0.10703399999999996
7qn8_B,1np1_A,0.14130399999999999
7qn8_B,1np1_B,0.14130399999999999
7qn8_B,1qft_A,0.12
7qn8_B,1qft_B,0.13017800000000002
7qn8_B,1qfv_A,0.12
7qn8_B,1qfv_B,0.13017800000000002
7qn8_B,1u18_A,0.14130399999999999
7qn8_B,1u18_B,0.14130399999999999
7qn8_B,2qeb_A,0.11724100000000004
7qn8_B,2qeb_B,0.11724100000000004
7qn8_B,2x45_A,0.10416700000000001
7qn8_B,2x45_B,0.10416700000000001
7qn8_B,2x45_C,0.10416700000000001
7qn8_B,3bu1_A,0.11111099999999996
7qn8_B,3g7x_A,0.12865499999999996
7qn8_B,3g7x_B,0.12941199999999997
7qn8_B,3rxh_A,0.09865500000000005
7qn8_B,4xmf_A,0.10326100000000005
7qn8_B,5rus_A,0.14371299999999998
7qn8_B,6dyn_A,0.126761
7qn8_B,6fu4_A,0.10616400000000004
7qn8_B,6fu4_B,0.10801400000000005
7qn8_B,6fu4_C,0.10652899999999998
7qn8_B,6fu4_D,0.10839200000000004
7qn8_B,6qfa_A,0.984709
7qn8_B,6qfa_B,0.984709
7qn8_B,6qfa_C,0.984709
7qn8_B,6qfa_D,0.984709
7qn8_B,6qfa_E,0.984709
7qn8_B,7a5v_A,0.987768
7qn8_B,7dfl_R,0.10545499999999997
7qn8_B,7pbd_B,0.987768
7qn8_B,7pbd_C,0.987768
7qn8_B,7pbz_C,0.987768
7qn8_B,7pbz_D,0.987768
7qn8_B,7pc0_C,0.987768
7qn8_B,7pc0_D,0.987768
7qn8_B,7qn7_B,1.0
7qn8_B,7qn7_C,1.0
7qn8_B,7qn7_D,1.0
7qn8_B,7qn8_A,1.0
7qn8_C,1avn_A,0.10894899999999996
7qn8_C,1ike_A,0.125
7qn8_C,1jqd_A,0.09440599999999999
7qn8_C,1jqd_B,0.09722200000000003
7qn8_C,1kar_A,0.10703399999999996
7qn8_C,1kar_B,0.10703399999999996
7qn8_C,1np1_A,0.14130399999999999
7qn8_C,1np1_B,0.14130399999999999
7qn8_C,1qft_A,0.12
7qn8_C,1qft_B,0.13017800000000002
7qn8_C,1qfv_A,0.12
7qn8_C,1qfv_B,0.13017800000000002
7qn8_C,1u18_A,0.14130399999999999
7qn8_C,1u18_B,0.14130399999999999
7qn8_C,2qeb_A,0.11724100000000004
7qn8_C,2qeb_B,0.11724100000000004
7qn8_C,2x45_A,0.10416700000000001
7qn8_C,2x45_B,0.10416700000000001
7qn8_C,2x45_C,0.10416700000000001
7qn8_C,3bu1_A,0.11111099999999996
7qn8_C,3g7x_A,0.12865499999999996
7qn8_C,3g7x_B,0.12941199999999997
7qn8_C,3rxh_A,0.09865500000000005
7qn8_C,4xmf_A,0.10326100000000005
7qn8_C,5rus_A,0.14371299999999998
7qn8_C,6dyn_A,0.126761
7qn8_C,6fu4_A,0.10616400000000004
7qn8_C,6fu4_B,0.10801400000000005
7qn8_C,6fu4_C,0.10652899999999998
7qn8_C,6fu4_D,0.10839200000000004
7qn8_C,6qfa_A,0.984709
7qn8_C,6qfa_B,0.984709
7qn8_C,6qfa_C,0.984709
7qn8_C,6qfa_D,0.984709
7qn8_C,6qfa_E,0.984709
7qn8_C,7a5v_A,0.987768
7qn8_C,7dfl_R,0.10545499999999997
7qn8_C,7pbd_B,0.987768
7qn8_C,7pbd_C,0.987768
7qn8_C,7pbz_C,0.987768
7qn8_C,7pbz_D,0.987768
7qn8_C,7pc0_C,0.987768
7qn8_C,7pc0_D,0.987768
7qn8_C,7qn7_B,1.0
7qn8_C,7qn7_C,1.0
7qn8_C,7qn7_D,1.0
7qn8_C,7qn8_A,1.0
7qn8_C,7qn8_B,1.0
7qn8_D,1avn_A,0.10894899999999996
7qn8_D,1ike_A,0.125
7qn8_D,1jqd_A,0.09440599999999999
7qn8_D,1jqd_B,0.09722200000000003
7qn8_D,1kar_A,0.10703399999999996
7qn8_D,1kar_B,0.10703399999999996
7qn8_D,1np1_A,0.14130399999999999
7qn8_D,1np1_B,0.14130399999999999
7qn8_D,1qft_A,0.12
7qn8_D,1qft_B,0.13017800000000002
7qn8_D,1qfv_A,0.12
7qn8_D,1qfv_B,0.13017800000000002
7qn8_D,1u18_A,0.14130399999999999
7qn8_D,1u18_B,0.14130399999999999
7qn8_D,2qeb_A,0.11724100000000004
7qn8_D,2qeb_B,0.11724100000000004
7qn8_D,2x45_A,0.10416700000000001
7qn8_D,2x45_B,0.10416700000000001
7qn8_D,2x45_C,0.10416700000000001
7qn8_D,3bu1_A,0.11111099999999996
7qn8_D,3g7x_A,0.12865499999999996
7qn8_D,3g7x_B,0.12941199999999997
7qn8_D,3rxh_A,0.09865500000000005
7qn8_D,4xmf_A,0.10326100000000005
7qn8_D,5rus_A,0.14371299999999998
7qn8_D,6dyn_A,0.126761
7qn8_D,6fu4_A,0.10616400000000004
7qn8_D,6fu4_B,0.10801400000000005
7qn8_D,6fu4_C,0.10652899999999998
7qn8_D,6fu4_D,0.10839200000000004
7qn8_D,6qfa_A,0.984709
7qn8_D,6qfa_B,0.984709
7qn8_D,6qfa_C,0.984709
7qn8_D,6qfa_D,0.984709
7qn8_D,6qfa_E,0.984709
7qn8_D,7a5v_A,0.987768
7qn8_D,7dfl_R,0.10545499999999997
7qn8_D,7pbd_B,0.987768
7qn8_D,7pbd_C,0.987768
7qn8_D,7pbz_C,0.987768
7qn8_D,7pbz_D,0.987768
7qn8_D,7pc0_C,0.987768
7qn8_D,7pc0_D,0.987768
7qn8_D,7qn7_B,1.0
7qn8_D,7qn7_C,1.0
7qn8_D,7qn7_D,1.0
7qn8_D,7qn8_A,1.0
7qn8_D,7qn8_B,1.0
7qn8_D,7qn8_C,1.0
7qn9_A,1avn_A,0.11284000000000005
7qn9_A,1ike_A,0.125
7qn9_A,1jqd_A,0.10489499999999996
7qn9_A,1jqd_B,0.10416700000000001
7qn9_A,1kar_A,0.105105
7qn9_A,1kar_B,0.105105
7qn9_A,1np1_A,0.10869600000000001
7qn9_A,1np1_B,0.10869600000000001
7qn9_A,1qft_A,0.10857099999999997
7qn9_A,1qft_B,0.10059200000000001
7qn9_A,1qfv_A,0.10857099999999997
7qn9_A,1qfv_B,0.10059200000000001
7qn9_A,1u18_A,0.11956500000000003
7qn9_A,1u18_B,0.11956500000000003
7qn9_A,2qeb_A,0.12413799999999997
7qn9_A,2qeb_B,0.12413799999999997
7qn9_A,2x45_A,0.11111099999999996
7qn9_A,2x45_B,0.11111099999999996
7qn9_A,2x45_C,0.11111099999999996
7qn9_A,3bu1_A,0.11805600000000005
7qn9_A,3g7x_A,0.105263
7qn9_A,3g7x_B,0.09999999999999998
7qn9_A,3rxh_A,0.10762300000000002
7qn9_A,4xmf_A,0.11412999999999995
7qn9_A,5rus_A,0.14970099999999997
7qn9_A,6dyn_A,0.112676
7qn9_A,6fu4_A,0.10274000000000005
7qn9_A,6fu4_B,0.10453000000000001
7qn9_A,6fu4_C,0.10309299999999999
7qn9_A,6fu4_D,0.10489499999999996
7qn9_A,6qfa_A,0.408408
7qn9_A,6qfa_B,0.408408
7qn9_A,6qfa_C,0.408408
7qn9_A,6qfa_D,0.408408
7qn9_A,6qfa_E,0.408408
7qn9_A,7a5v_A,0.408408
7qn9_A,7dfl_R,0.11272700000000002
7qn9_A,7pbd_B,0.40240200000000004
7qn9_A,7pbd_C,0.406061
7qn9_A,7pbz_C,0.406061
7qn9_A,7pbz_D,0.406061
7qn9_A,7pc0_C,0.406061
7qn9_A,7pc0_D,0.406061
7qn9_A,7qn7_B,0.409786
7qn9_A,7qn7_C,0.409786
7qn9_A,7qn7_D,0.409786
7qn9_A,7qn8_A,0.409786
7qn9_A,7qn8_B,0.409786
7qn9_A,7qn8_C,0.409786
7qn9_A,7qn8_D,0.409786
7qn9_B,1avn_A,0.10894899999999996
7qn9_B,1ike_A,0.125
7qn9_B,1jqd_A,0.09440599999999999
7qn9_B,1jqd_B,0.09722200000000003
7qn9_B,1kar_A,0.108761
7qn9_B,1kar_B,0.108761
7qn9_B,1np1_A,0.14130399999999999
7qn9_B,1np1_B,0.14130399999999999
7qn9_B,1qft_A,0.12
7qn9_B,1qft_B,0.12426000000000004
7qn9_B,1qfv_A,0.12
7qn9_B,1qfv_B,0.12426000000000004
7qn9_B,1u18_A,0.14130399999999999
7qn9_B,1u18_B,0.14130399999999999
7qn9_B,2qeb_A,0.11724100000000004
7qn9_B,2qeb_B,0.11724100000000004
7qn9_B,2x45_A,0.11805600000000005
7qn9_B,2x45_B,0.11805600000000005
7qn9_B,2x45_C,0.11805600000000005
7qn9_B,3bu1_A,0.11111099999999996
7qn9_B,3g7x_A,0.12865499999999996
7qn9_B,3g7x_B,0.12941199999999997
7qn9_B,3rxh_A,0.10762300000000002
7qn9_B,4xmf_A,0.10326100000000005
7qn9_B,5rus_A,0.131737
7qn9_B,6dyn_A,0.126761
7qn9_B,6fu4_A,0.10274000000000005
7qn9_B,6fu4_B,0.10453000000000001
7qn9_B,6fu4_C,0.10309299999999999
7qn9_B,6fu4_D,0.10489499999999996
7qn9_B,6qfa_A,0.97281
7qn9_B,6qfa_B,0.97281
7qn9_B,6qfa_C,0.97281
7qn9_B,6qfa_D,0.97281
7qn9_B,6qfa_E,0.97281
7qn9_B,7a5v_A,0.97281
7qn9_B,7dfl_R,0.10545499999999997
7qn9_B,7pbd_B,0.975831
7qn9_B,7pbd_C,0.981818
7qn9_B,7pbz_C,0.981818
7qn9_B,7pbz_D,0.981818
7qn9_B,7pc0_C,0.981818
7qn9_B,7pc0_D,0.981818
7qn9_B,7qn7_B,0.987768
7qn9_B,7qn7_C,0.987768
7qn9_B,7qn7_D,0.987768
7qn9_B,7qn8_A,0.987768
7qn9_B,7qn8_B,0.987768
7qn9_B,7qn8_C,0.987768
7qn9_B,7qn8_D,0.987768
7qn9_B,7qn9_A,0.41389699999999996
7qn9_C,1avn_A,0.10894899999999996
7qn9_C,1ike_A,0.125
7qn9_C,1jqd_A,0.09440599999999999
7qn9_C,1jqd_B,0.09722200000000003
